file,line,name,qualname,bases,decorators,generated_block,n_methods,default_initializer,default_scaler
idaes/models_extra/power_generation/unit_models/boiler_heat_exchanger.py,95,BoilerHeatExchangerData,BoilerHeatExchangerData,HeatExchangerData,declare_process_block_class('BoilerHeatExchanger'),BoilerHeatExchanger,7,,
idaes/models_extra/power_generation/unit_models/boiler_heat_exchanger_2D.py,74,HeatExchangerCrossFlow2D_HeaderData,HeatExchangerCrossFlow2D_HeaderData,UnitModelBlockData,declare_process_block_class('HeatExchangerCrossFlow2D_Header'),HeatExchangerCrossFlow2D_Header,6,,
idaes/models_extra/power_generation/unit_models/cpu.py,64,CarbonProcessingUnitData,CarbonProcessingUnitData,UnitModelBlockData,declare_process_block_class('CarbonProcessingUnit'),CarbonProcessingUnit,6,,
idaes/models_extra/power_generation/unit_models/cross_flow_heat_exchanger_1D.py,54,CrossFlowHeatExchanger1DInitializer,CrossFlowHeatExchanger1DInitializer,SingleControlVolumeUnitInitializer,,,1,,
idaes/models_extra/power_generation/unit_models/cross_flow_heat_exchanger_1D.py,406,CrossFlowHeatExchanger1DData,CrossFlowHeatExchanger1DData,HeatExchanger1DData,declare_process_block_class('CrossFlowHeatExchanger1D'),CrossFlowHeatExchanger1D,8,CrossFlowHeatExchanger1DInitializer,
idaes/models_extra/power_generation/unit_models/downcomer.py,56,DowncomerData,DowncomerData,UnitModelBlockData,declare_process_block_class('Downcomer'),Downcomer,6,,
idaes/models_extra/power_generation/unit_models/drum.py,85,DrumData,DrumData,UnitModelBlockData,declare_process_block_class('Drum'),Drum,6,,
idaes/models_extra/power_generation/unit_models/drum1D.py,118,Drum1DData,Drum1DData,UnitModelBlockData,declare_process_block_class('Drum1D'),Drum1D,6,,
idaes/models_extra/power_generation/unit_models/feedwater_heater_0D.py,154,FWHCondensing0DData,FWHCondensing0DData,HeatExchangerData,"declare_process_block_class('FWHCondensing0D', doc='Feedwater Heater Condensing Section\nThe feedwater heater condensing section model is a normal 0D heat ex...",FWHCondensing0D,2,,
idaes/models_extra/power_generation/unit_models/feedwater_heater_0D.py,227,FWH0DData,FWH0DData,UnitModelBlockData,"declare_process_block_class('FWH0D', doc='Feedwater Heater Model\nThis is a 0D feedwater heater model. The model may contain three 0D heat\nexchanger models ...",FWH0D,2,,
idaes/models_extra/power_generation/unit_models/feedwater_heater_0D_dynamic.py,146,FWHCondensing0DData,FWHCondensing0DData,CondenserData,"declare_process_block_class('FWHCondensing0D', doc='Feedwater Heater Condensing Section\nThe feedwater heater condensing section model is a normal 0D heat ex...",FWHCondensing0D,2,,
idaes/models_extra/power_generation/unit_models/feedwater_heater_0D_dynamic.py,254,FWH0DDynamicData,FWH0DDynamicData,UnitModelBlockData,"declare_process_block_class('FWH0DDynamic', doc='Feedwater Heater Model\nThis is a 0D feedwater heater model. The model may contain three 0D heat\nexchanger ...",FWH0DDynamic,4,,
idaes/models_extra/power_generation/unit_models/heat_exchanger_3streams.py,42,HeatExchangerWith3StreamsData,HeatExchangerWith3StreamsData,UnitModelBlockData,declare_process_block_class('HeatExchangerWith3Streams'),HeatExchangerWith3Streams,9,,
idaes/models_extra/power_generation/unit_models/heater_1D.py,58,Heater1DInitializer,Heater1DInitializer,SingleControlVolumeUnitInitializer,,,1,,
idaes/models_extra/power_generation/unit_models/heater_1D.py,160,Heater1DData,Heater1DData,UnitModelBlockData,declare_process_block_class('Heater1D'),Heater1D,6,Heater1DInitializer,
idaes/models_extra/power_generation/unit_models/helm/compressor.py,54,HelmIsentropicCompressorData,HelmIsentropicCompressorData,BalanceBlockData,declare_process_block_class('HelmIsentropicCompressor'),HelmIsentropicCompressor,3,,
idaes/models_extra/power_generation/unit_models/helm/condenser_ntu.py,84,HelmNtuCondenserData,HelmNtuCondenserData,UnitModelBlockData,"declare_process_block_class('HelmNtuCondenser', doc='Simple 0D condenser model.')",HelmNtuCondenser,6,,
idaes/models_extra/power_generation/unit_models/helm/mixer.py,44,HelmMixerData,HelmMixerData,UnitModelBlockData,declare_process_block_class('HelmMixer'),HelmMixer,12,,
idaes/models_extra/power_generation/unit_models/helm/phase_separator.py,39,WaterFlashData,WaterFlashData,UnitModelBlockData,declare_process_block_class('HelmPhaseSeparator'),HelmPhaseSeparator,5,,
idaes/models_extra/power_generation/unit_models/helm/pump.py,52,HelmPumpData,HelmPumpData,BalanceBlockData,declare_process_block_class('HelmPump'),HelmPump,3,,
idaes/models_extra/power_generation/unit_models/helm/splitter.py,51,HelmSplitterData,HelmSplitterData,UnitModelBlockData,declare_process_block_class('HelmSplitter'),HelmSplitter,8,,
idaes/models_extra/power_generation/unit_models/helm/turbine.py,54,HelmIsentropicTurbineData,HelmIsentropicTurbineData,BalanceBlockData,declare_process_block_class('HelmIsentropicTurbine'),HelmIsentropicTurbine,4,,
idaes/models_extra/power_generation/unit_models/helm/turbine_inlet.py,43,HelmTurbineInletStageData,HelmTurbineInletStageData,HelmIsentropicTurbineData,"declare_process_block_class('HelmTurbineInletStage', doc='Inlet stage steam turbine model')",HelmTurbineInletStage,3,,
idaes/models_extra/power_generation/unit_models/helm/turbine_multistage.py,252,HelmTurbineMultistageData,HelmTurbineMultistageData,UnitModelBlockData,"declare_process_block_class('HelmTurbineMultistage', doc='Multistage steam turbine with optional reheat and extraction')",HelmTurbineMultistage,10,,
idaes/models_extra/power_generation/unit_models/helm/turbine_outlet.py,44,HelmTurbineOutletStageData,HelmTurbineOutletStageData,HelmIsentropicTurbineData,"declare_process_block_class('HelmTurbineOutletStage', doc='Outlet stage steam turbine model')",HelmTurbineOutletStage,3,,
idaes/models_extra/power_generation/unit_models/helm/turbine_stage.py,40,HelmTurbineStageData,HelmTurbineStageData,HelmIsentropicTurbineData,"declare_process_block_class('HelmTurbineStage', doc='Basic steam turbine model')",HelmTurbineStage,2,,
idaes/models_extra/power_generation/unit_models/helm/valve_steam.py,37,ValveFunctionType,ValveFunctionType,Enum,,,0,,
idaes/models_extra/power_generation/unit_models/helm/valve_steam.py,106,HelmValveData,HelmValveData,BalanceBlockData,declare_process_block_class('HelmValve'),HelmValve,4,,
idaes/models_extra/power_generation/unit_models/soc_submodels/channel.py,83,SocChannelData,SocChannelData,UnitModelBlockData,declare_process_block_class('SocChannel'),SocChannel,5,,
idaes/models_extra/power_generation/unit_models/soc_submodels/common.py,33,CV_Bound,CV_Bound,enum.Enum,,,0,,
idaes/models_extra/power_generation/unit_models/soc_submodels/common.py,214,_SubsetOf,_SubsetOf,object,,,3,,
idaes/models_extra/power_generation/unit_models/soc_submodels/conductive_slab.py,57,SocConductiveSlabData,SocConductiveSlabData,UnitModelBlockData,declare_process_block_class('SocConductiveSlab'),SocConductiveSlab,5,,
idaes/models_extra/power_generation/unit_models/soc_submodels/contact_resistor.py,53,SocContactResistorData,SocContactResistorData,UnitModelBlockData,declare_process_block_class('SocContactResistor'),SocContactResistor,4,,
idaes/models_extra/power_generation/unit_models/soc_submodels/porous_conductive_slab.py,84,PorousConductiveSlabData,PorousConductiveSlabData,UnitModelBlockData,declare_process_block_class('PorousConductiveSlab'),PorousConductiveSlab,5,,
idaes/models_extra/power_generation/unit_models/soc_submodels/solid_oxide_cell.py,141,SolidOxideCellData,SolidOxideCellData,UnitModelBlockData,declare_process_block_class('SolidOxideCell'),SolidOxideCell,5,,
idaes/models_extra/power_generation/unit_models/soc_submodels/solid_oxide_module_simple.py,65,SolidOxideModuleSimpleData,SolidOxideModuleSimpleData,UnitModelBlockData,declare_process_block_class('SolidOxideModuleSimple'),SolidOxideModuleSimple,4,,
idaes/models_extra/power_generation/unit_models/soc_submodels/triple_phase_boundary.py,77,SocTriplePhaseBoundaryData,SocTriplePhaseBoundaryData,UnitModelBlockData,declare_process_block_class('SocTriplePhaseBoundary'),SocTriplePhaseBoundary,4,,
idaes/models_extra/power_generation/unit_models/soec_design.py,46,SoecDesignData,SoecDesignData,UnitModelBlockData,"declare_process_block_class('SoecDesign', doc='Simple SOEC model for process design.')",SoecDesign,17,,
idaes/models_extra/power_generation/unit_models/steamheater.py,54,SteamHeaterData,SteamHeaterData,UnitModelBlockData,declare_process_block_class('SteamHeater'),SteamHeater,6,,
idaes/models_extra/power_generation/unit_models/waterpipe.py,54,WaterPipeData,WaterPipeData,UnitModelBlockData,declare_process_block_class('WaterPipe'),WaterPipe,6,,
idaes/models_extra/power_generation/unit_models/watertank.py,64,WaterTankData,WaterTankData,UnitModelBlockData,declare_process_block_class('WaterTank'),WaterTank,6,,
idaes/models_extra/power_generation/unit_models/waterwall_section.py,67,WaterwallSectionData,WaterwallSectionData,UnitModelBlockData,declare_process_block_class('WaterwallSection'),WaterwallSection,6,,
idaes/models_extra/temperature_swing_adsorption/fixed_bed_tsa0d.py,92,Adsorbent,Adsorbent,Enum,,,0,,
idaes/models_extra/temperature_swing_adsorption/fixed_bed_tsa0d.py,102,SteamCalculationType,SteamCalculationType,Enum,,,0,,
idaes/models_extra/temperature_swing_adsorption/fixed_bed_tsa0d.py,112,TransformationScheme,TransformationScheme,Enum,,,0,,
idaes/models_extra/temperature_swing_adsorption/fixed_bed_tsa0d.py,124,FixedBedTSA0DData,FixedBedTSA0DData,UnitModelBlockData,declare_process_block_class('FixedBedTSA0D'),FixedBedTSA0D,28,,
idaes/models_extra/temperature_swing_adsorption/initializer.py,47,FixedBedTSA0DInitializer,FixedBedTSA0DInitializer,ModularInitializerBase,,,5,,
